interval_start,region,price_aud_per_mwh
2025-12-31 10:05:00,VIC1,-60.0
2025-12-31 10:10:00,NSW1,36.0601
2025-12-31 10:10:00,QLD1,-8.21
2025-12-31 10:10:00,SA1,-99.99999
2025-12-31 10:10:00,TAS1,39.1
2025-12-31 10:10:00,VIC1,-60.0
2025-12-31 10:15:00,NSW1,-9.19841
2025-12-31 10:15:00,QLD1,-8.21
2025-12-31 10:15:00,SA1,-52.55732
2025-12-31 10:20:00,QLD1,-8.25
2025-12-31 10:15:00,TAS1,39.1
2025-12-31 10:15:00,VIC1,-62.51
2025-12-31 10:20:00,NSW1,36.06001
2025-12-31 10:20:00,SA1,-89.1
2025-12-31 10:20:00,TAS1,39.1
2025-12-31 10:20:00,VIC1,-63.61785
2025-12-31 10:25:00,NSW1,59.87062
2025-12-31 10:25:00,QLD1,-8.25
2025-12-31 10:25:00,SA1,-49.9697
2025-12-31 10:25:00,TAS1,39.1
2025-12-31 10:25:00,VIC1,-60.0
2025-12-31 10:30:00,NSW1,77.0
2025-12-31 10:30:00,QLD1,-8.2
2025-12-31 10:30:00,SA1,-53.46634
2025-12-31 10:30:00,TAS1,39.1
2025-12-31 10:30:00,VIC1,-63.92
2025-12-31 10:35:00,NSW1,-9.55075
2025-12-31 10:35:00,QLD1,-8.2
2025-12-31 10:35:00,SA1,-59.0
2025-12-31 10:35:00,TAS1,40.1
2025-12-31 10:35:00,VIC1,-60.0
2025-12-31 10:40:00,NSW1,58.10025
2025-12-31 10:40:00,QLD1,-7.16
2025-12-31 10:40:00,SA1,-55.28877
2025-12-31 10:40:00,TAS1,39.12
2025-12-31 10:40:00,VIC1,-66.31
2025-12-31 10:45:00,TAS1,39.12
2025-12-31 10:45:00,NSW1,-9.14134
2025-12-31 10:45:00,QLD1,-8.25
2025-12-31 10:45:00,SA1,-50.75645
2025-12-31 10:45:00,VIC1,-60.0
2025-12-31 10:50:00,NSW1,-9.03873
2025-12-31 10:50:00,QLD1,-8.24988
2025-12-31 10:50:00,SA1,-59.0
2025-12-31 10:50:00,TAS1,39.12
2025-12-31 10:50:00,VIC1,-66.31
2025-12-31 10:55:00,NSW1,-10.69087
2025-12-31 10:55:00,QLD1,-10.01
2025-12-31 10:55:00,SA1,-53.46553
2025-12-31 10:55:00,TAS1,39.12
2025-12-31 10:55:00,VIC1,-62.95
2025-12-31 11:00:00,NSW1,-7.88
2025-12-31 11:00:00,QLD1,-7.51
2025-12-31 11:00:00,SA1,-56.30198
2025-12-31 11:00:00,TAS1,39.12
2025-12-31 11:00:00,VIC1,-66.31
2025-12-31 11:05:00,NSW1,-12.69881
2025-12-31 11:05:00,QLD1,-12.12
2025-12-31 11:05:00,SA1,-50.35649
2025-12-31 11:05:00,TAS1,39.12
2025-12-31 11:05:00,VIC1,-59.46
2025-12-31 11:10:00,NSW1,-9.92305
2025-12-31 11:10:00,QLD1,-9.31
2025-12-31 11:15:00,NSW1,-10.20869
2025-12-31 11:10:00,SA1,-59.0
2025-12-31 11:10:00,TAS1,18.80837
2025-12-31 11:10:00,VIC1,-63.92
2025-12-31 11:15:00,QLD1,-10.01
2025-12-31 11:15:00,SA1,-59.0
2025-12-31 11:15:00,TAS1,32.61325
2025-12-31 11:15:00,VIC1,-50.72
2025-12-31 11:20:00,NSW1,-7.88
2025-12-31 11:20:00,QLD1,-7.58586
2025-12-31 11:20:00,SA1,-99.99999
2025-12-31 11:20:00,TAS1,20.84617
2025-12-31 11:20:00,VIC1,-62.51
2025-12-31 11:25:00,NSW1,-8.60699
2025-12-31 11:25:00,QLD1,-8.25
2025-12-31 11:25:00,SA1,-89.0
2025-12-31 11:25:00,TAS1,20.14002
2025-12-31 11:25:00,VIC1,-62.95
2025-12-31 11:30:00,NSW1,-10.0
2025-12-31 11:30:00,QLD1,-9.76995
2025-12-31 11:30:00,SA1,-89.0
2025-12-31 11:30:00,TAS1,26.25912
2025-12-31 11:30:00,VIC1,-57.0
2025-12-31 11:35:00,NSW1,-10.57761
2025-12-31 11:35:00,QLD1,-10.01
2025-12-31 11:35:00,SA1,-59.0
2025-12-31 11:35:00,TAS1,19.80298
2025-12-31 11:40:00,SA1,-93.47744
2025-12-31 11:35:00,VIC1,-62.95
2025-12-31 11:40:00,NSW1,-10.55857
2025-12-31 11:40:00,QLD1,-10.01
2025-12-31 11:40:00,TAS1,20.14002
2025-12-31 11:40:00,VIC1,-62.95
2025-12-31 11:45:00,NSW1,-8.86887
2025-12-31 11:45:00,QLD1,-8.24988
2025-12-31 11:45:00,SA1,-89.0
2025-12-31 11:45:00,TAS1,0.08
2025-12-31 11:45:00,VIC1,-60.0
2025-12-31 11:50:00,NSW1,-12.01
2025-12-31 11:50:00,QLD1,-11.53007
2025-12-31 11:50:00,SA1,-89.0
2025-12-31 11:50:00,TAS1,0.08
2025-12-31 11:50:00,VIC1,-59.57
2025-12-31 11:55:00,NSW1,-10.42278
2025-12-31 11:55:00,QLD1,-10.01
2025-12-31 11:55:00,SA1,-89.0
2025-12-31 11:55:00,TAS1,0.08
2025-12-31 11:55:00,VIC1,-60.0
2025-12-31 12:00:00,NSW1,-7.66497
2025-12-31 12:00:00,QLD1,-7.51
2025-12-31 12:00:00,SA1,-89.0
2025-12-31 12:00:00,TAS1,6.93356
2025-12-31 12:00:00,VIC1,-62.95
2025-12-31 12:05:00,NSW1,-9.22349
2025-12-31 12:05:00,VIC1,-57.0
2025-12-31 12:05:00,QLD1,-9.31
2025-12-31 12:05:00,SA1,-89.0
2025-12-31 12:05:00,TAS1,26.40171
2025-12-31 12:10:00,NSW1,-8.52
2025-12-31 12:10:00,QLD1,-8.56309
2025-12-31 12:10:00,SA1,-50.38937
2025-12-31 12:10:00,TAS1,23.30969
2025-12-31 12:10:00,VIC1,-60.0
2025-12-31 12:15:00,NSW1,-9.96821
2025-12-31 12:15:00,QLD1,-10.01
2025-12-31 12:15:00,SA1,-49.45291
2025-12-31 12:15:00,TAS1,24.12662
2025-12-31 12:15:00,VIC1,-59.57
2025-12-31 12:20:00,NSW1,-7.11787
2025-12-31 12:20:00,QLD1,-7.29
2025-12-31 12:20:00,SA1,-53.33347
2025-12-31 12:20:00,TAS1,19.49284
2025-12-31 12:20:00,VIC1,-63.92
2025-12-31 12:25:00,NSW1,-7.19744
2025-12-31 12:25:00,QLD1,-7.28
2025-12-31 12:25:00,SA1,-53.62436
2025-12-31 12:25:00,TAS1,19.49284
2025-12-31 12:25:00,VIC1,-63.92
2025-12-31 12:30:00,NSW1,-6.85779
2025-12-31 12:30:00,QLD1,-6.49
2025-12-31 12:30:00,SA1,-54.73385
2025-12-31 12:35:00,QLD1,-6.5
2025-12-31 12:30:00,TAS1,3.30872
2025-12-31 12:30:00,VIC1,-66.31
2025-12-31 12:35:00,NSW1,-6.77689
2025-12-31 12:35:00,SA1,-49.55468
2025-12-31 12:35:00,TAS1,1.12667
2025-12-31 12:35:00,VIC1,-60.0
2025-12-31 12:40:00,NSW1,0.0
2025-12-31 12:40:00,QLD1,0.0
2025-12-31 12:40:00,SA1,-49.61238
2025-12-31 12:40:00,TAS1,39.04
2025-12-31 12:40:00,VIC1,-59.46
2025-12-31 12:45:00,NSW1,0.0
2025-12-31 12:45:00,QLD1,0.0
2025-12-31 12:45:00,SA1,-49.1144
2025-12-31 12:45:00,TAS1,39.04
2025-12-31 12:45:00,VIC1,-59.57
2025-12-31 12:50:00,NSW1,0.0
2025-12-31 12:50:00,QLD1,0.0
2025-12-31 12:50:00,SA1,-54.85688
2025-12-31 12:50:00,TAS1,38.06
2025-12-31 12:50:00,VIC1,-66.31
2025-12-31 12:55:00,NSW1,0.0
2025-12-31 12:55:00,QLD1,0.0
2025-12-31 12:55:00,SA1,-53.07034
2025-12-31 12:55:00,TAS1,22.96782
2025-12-31 12:55:00,VIC1,-60.0
2025-12-31 13:00:00,NSW1,-5.01
2025-12-31 13:00:00,VIC1,-59.46
2025-12-31 13:00:00,QLD1,-4.9064
2025-12-31 13:00:00,SA1,-52.1027
2025-12-31 13:00:00,TAS1,23.88988
2025-12-31 13:05:00,NSW1,-6e-05
2025-12-31 13:05:00,QLD1,-4e-05
2025-12-31 13:05:00,SA1,-51.88518
2025-12-31 13:05:00,TAS1,39.04
2025-12-31 13:05:00,VIC1,-59.46
2025-12-31 13:10:00,NSW1,-6.73799
2025-12-31 13:10:00,QLD1,-6.49
2025-12-31 13:10:00,SA1,-59.0
2025-12-31 13:10:00,TAS1,39.04
2025-12-31 13:10:00,VIC1,-62.95
2025-12-31 13:15:00,NSW1,0.00045
2025-12-31 13:15:00,QLD1,0.00044
2025-12-31 13:15:00,SA1,-53.80664
2025-12-31 13:15:00,TAS1,39.04
2025-12-31 13:15:00,VIC1,-63.92
2025-12-31 13:20:00,NSW1,0.01024
2025-12-31 13:20:00,QLD1,0.01
2025-12-31 13:20:00,SA1,-49.95188
2025-12-31 13:20:00,TAS1,38.06
2025-12-31 13:20:00,VIC1,-59.46
2025-12-31 13:25:00,NSW1,14.81161
2025-12-31 13:25:00,QLD1,13.94
2025-12-31 13:25:00,SA1,-51.50228
2025-12-31 13:30:00,QLD1,0.49239
2025-12-31 13:25:00,TAS1,38.06
2025-12-31 13:25:00,VIC1,-62.95
2025-12-31 13:30:00,NSW1,0.50997
2025-12-31 13:30:00,SA1,-44.63388
2025-12-31 13:30:00,TAS1,32.48325
2025-12-31 13:30:00,VIC1,-50.72
2025-12-31 13:35:00,NSW1,45.71647
2025-12-31 13:35:00,QLD1,44.73
2025-12-31 13:35:00,SA1,-69.66
2025-12-31 13:35:00,TAS1,24.03152
2025-12-31 13:35:00,VIC1,-59.46
2025-12-31 13:40:00,NSW1,45.13191
2025-12-31 13:40:00,QLD1,44.73
2025-12-31 13:40:00,SA1,-52.38292
2025-12-31 13:40:00,TAS1,24.03152
2025-12-31 13:40:00,VIC1,-59.46
2025-12-31 13:45:00,NSW1,34.78485
2025-12-31 13:45:00,QLD1,34.75
2025-12-31 13:45:00,SA1,-69.66
2025-12-31 13:45:00,TAS1,32.99325
2025-12-31 13:45:00,VIC1,-50.72
2025-12-31 13:50:00,NSW1,18.1008
2025-12-31 13:50:00,QLD1,18.22895
2025-12-31 13:50:00,SA1,-89.0
2025-12-31 13:50:00,TAS1,20.2415
2025-12-31 13:50:00,VIC1,-62.95
2025-12-31 13:55:00,TAS1,16.44774
2025-12-31 13:55:00,NSW1,33.68391
2025-12-31 13:55:00,QLD1,33.8341
2025-12-31 13:55:00,SA1,-59.0
2025-12-31 13:55:00,VIC1,-66.31
2025-12-31 14:00:00,NSW1,4.48103
2025-12-31 14:00:00,QLD1,4.56479
2025-12-31 14:00:00,SA1,-89.0
2025-12-31 14:00:00,TAS1,23.75926
2025-12-31 14:00:00,VIC1,-59.57
2025-12-31 14:05:00,NSW1,0.51
2025-12-31 14:05:00,QLD1,0.48837
2025-12-31 14:05:00,SA1,-89.0
2025-12-31 14:05:00,TAS1,8.19828
2025-12-31 14:05:00,VIC1,-74.70645
2025-12-31 14:10:00,NSW1,-7.01265
2025-12-31 14:10:00,QLD1,-6.51
2025-12-31 14:10:00,SA1,-51.30986
2025-12-31 14:10:00,TAS1,26.55393
2025-12-31 14:10:00,VIC1,-57.0
2025-12-31 14:15:00,NSW1,0.0
2025-12-31 14:15:00,QLD1,0.0
2025-12-31 14:15:00,SA1,-89.1
2025-12-31 14:15:00,TAS1,20.7368
2025-12-31 14:15:00,VIC1,-62.51
2025-12-31 14:20:00,NSW1,-6e-05
2025-12-31 14:20:00,QLD1,-6e-05
2025-12-31 14:25:00,NSW1,-5e-05
2025-12-31 14:20:00,SA1,-92.01
2025-12-31 14:20:00,TAS1,16.65271
2025-12-31 14:20:00,VIC1,-66.31
2025-12-31 14:25:00,QLD1,-4e-05
2025-12-31 14:25:00,SA1,-59.29455
2025-12-31 14:25:00,TAS1,16.65271
2025-12-31 14:25:00,VIC1,-66.31
2025-12-31 14:30:00,NSW1,40.65402
2025-12-31 14:30:00,QLD1,37.0248
2025-12-31 14:30:00,SA1,-59.0
2025-12-31 14:30:00,TAS1,23.59979
2025-12-31 14:30:00,VIC1,-59.57
2025-12-31 14:35:00,NSW1,39.66382
2025-12-31 14:35:00,QLD1,36.55696
2025-12-31 14:35:00,SA1,-92.01
2025-12-31 14:35:00,TAS1,23.3172
2025-12-31 14:35:00,VIC1,-60.0
2025-12-31 14:40:00,NSW1,77.22513
2025-12-31 14:40:00,QLD1,70.0
2025-12-31 14:40:00,SA1,-89.0
2025-12-31 14:40:00,TAS1,50.1
2025-12-31 14:40:00,VIC1,-59.57
2025-12-31 14:45:00,NSW1,103.99
2025-12-31 14:45:00,QLD1,95.64132
2025-12-31 14:45:00,SA1,-54.12431
2025-12-31 14:45:00,TAS1,50.1
2025-12-31 14:50:00,SA1,-54.21508
2025-12-31 14:45:00,VIC1,-59.57
2025-12-31 14:50:00,NSW1,68.47614
2025-12-31 14:50:00,QLD1,63.54
2025-12-31 14:50:00,TAS1,23.47782
2025-12-31 14:50:00,VIC1,-60.0
2025-12-31 14:55:00,NSW1,69.29162
2025-12-31 14:55:00,QLD1,63.56
2025-12-31 14:55:00,SA1,-56.40169
2025-12-31 14:55:00,TAS1,19.89298
2025-12-31 14:55:00,VIC1,-62.95
2025-12-31 15:00:00,NSW1,66.98194
2025-12-31 15:00:00,QLD1,63.56
2025-12-31 15:00:00,SA1,-155.84
2025-12-31 15:00:00,TAS1,23.5182
2025-12-31 15:00:00,VIC1,-59.57
2025-12-31 15:05:00,NSW1,80.32307
2025-12-31 15:05:00,QLD1,75.95
2025-12-31 15:05:00,SA1,-89.1
2025-12-31 15:05:00,TAS1,23.69988
2025-12-31 15:05:00,VIC1,-59.46
2025-12-31 15:10:00,NSW1,99.60958
2025-12-31 15:10:00,QLD1,93.73
2025-12-31 15:10:00,SA1,-89.1
2025-12-31 15:10:00,TAS1,23.6307
2025-12-31 15:10:00,VIC1,-59.46
2025-12-31 15:15:00,NSW1,56.78006
2025-12-31 15:15:00,VIC1,-50.72
2025-12-31 15:15:00,QLD1,56.16145
2025-12-31 15:15:00,SA1,-129.0
2025-12-31 15:15:00,TAS1,32.99325
2025-12-31 15:20:00,NSW1,64.27057
2025-12-31 15:20:00,QLD1,63.58
2025-12-31 15:20:00,SA1,-129.0
2025-12-31 15:20:00,TAS1,21.48891
2025-12-31 15:20:00,VIC1,-61.77841
2025-12-31 15:25:00,NSW1,53.28426
2025-12-31 15:25:00,QLD1,54.99
2025-12-31 15:25:00,SA1,-200.0
2025-12-31 15:25:00,TAS1,33.48458
2025-12-31 15:25:00,VIC1,-50.11
2025-12-31 15:30:00,NSW1,51.5736
2025-12-31 15:30:00,QLD1,54.0
2025-12-31 15:30:00,SA1,-150.67
2025-12-31 15:30:00,TAS1,23.71317
2025-12-31 15:30:00,VIC1,-59.46
2025-12-31 15:35:00,NSW1,33.05731
2025-12-31 15:35:00,QLD1,35.73
2025-12-31 15:35:00,SA1,-155.84
2025-12-31 15:35:00,TAS1,33.00873
2025-12-31 15:35:00,VIC1,-50.11
2025-12-31 15:40:00,NSW1,4.81251
2025-12-31 15:40:00,QLD1,5.3
2025-12-31 15:40:00,SA1,-269.568
2025-12-31 15:45:00,QLD1,46.70261
2025-12-31 15:40:00,TAS1,24.03152
2025-12-31 15:40:00,VIC1,-59.46
2025-12-31 15:45:00,NSW1,41.08575
2025-12-31 15:45:00,SA1,-155.84
2025-12-31 15:45:00,TAS1,33.48458
2025-12-31 15:45:00,VIC1,-50.11
2025-12-31 15:50:00,NSW1,36.0602
2025-12-31 15:50:00,QLD1,54.96
2025-12-31 15:50:00,SA1,-200.0
2025-12-31 15:50:00,TAS1,32.85747
2025-12-31 15:50:00,VIC1,-50.72
2025-12-31 15:55:00,NSW1,42.39995
2025-12-31 15:55:00,QLD1,63.56
2025-12-31 15:55:00,SA1,-236.7948
2025-12-31 15:55:00,TAS1,33.48458
2025-12-31 15:55:00,VIC1,-50.11
2025-12-31 16:00:00,NSW1,58.45001
2025-12-31 16:00:00,QLD1,65.84401
2025-12-31 16:00:00,SA1,-264.27239
2025-12-31 16:00:00,TAS1,32.99325
2025-12-31 16:00:00,VIC1,-50.72
2025-12-31 16:05:00,NSW1,36.0602
2025-12-31 16:05:00,QLD1,63.52
2025-12-31 16:05:00,SA1,-252.1358
2025-12-31 16:05:00,TAS1,32.65023
2025-12-31 16:05:00,VIC1,-50.01
2025-12-31 16:10:00,TAS1,20.56946
2025-12-31 16:10:00,NSW1,56.25753
2025-12-31 16:10:00,QLD1,63.83005
2025-12-31 16:10:00,SA1,-272.76206
2025-12-31 16:10:00,VIC1,-62.51
2025-12-31 16:15:00,NSW1,-5.50989
2025-12-31 16:15:00,QLD1,54.76
2025-12-31 16:15:00,SA1,-268.08992
2025-12-31 16:15:00,TAS1,8.8807
2025-12-31 16:15:00,VIC1,-59.46
2025-12-31 16:20:00,NSW1,41.90563
2025-12-31 16:20:00,QLD1,52.77998
2025-12-31 16:20:00,SA1,-270.29187
2025-12-31 16:20:00,TAS1,8.8807
2025-12-31 16:20:00,VIC1,-59.46
2025-12-31 16:25:00,NSW1,-7.88
2025-12-31 16:25:00,QLD1,44.94002
2025-12-31 16:25:00,SA1,-260.23726
2025-12-31 16:25:00,TAS1,18.58739
2025-12-31 16:25:00,VIC1,-50.01
2025-12-31 16:30:00,NSW1,47.34076
2025-12-31 16:30:00,QLD1,54.96003
2025-12-31 16:30:00,SA1,-253.00702
2025-12-31 16:30:00,TAS1,17.72169
2025-12-31 16:30:00,VIC1,-50.72
2025-12-31 16:35:00,NSW1,57.3
2025-12-31 16:35:00,QLD1,66.20725
2025-12-31 16:40:00,NSW1,36.0602
2025-12-31 16:35:00,SA1,-254.71881
2025-12-31 16:35:00,TAS1,18.58739
2025-12-31 16:35:00,VIC1,-50.01
2025-12-31 16:40:00,QLD1,75.95
2025-12-31 16:40:00,SA1,-264.78078
2025-12-31 16:40:00,TAS1,18.35043
2025-12-31 16:40:00,VIC1,-50.11
2025-12-31 16:45:00,NSW1,36.0602
2025-12-31 16:45:00,QLD1,93.95
2025-12-31 16:45:00,SA1,-188.99
2025-12-31 16:45:00,TAS1,29.37542
2025-12-31 16:45:00,VIC1,-39.61945
2025-12-31 16:50:00,NSW1,57.3
2025-12-31 16:50:00,QLD1,103.89
2025-12-31 16:50:00,SA1,-89.0
2025-12-31 16:50:00,TAS1,18.85514
2025-12-31 16:50:00,VIC1,-50.01
2025-12-31 16:55:00,NSW1,80.02
2025-12-31 16:55:00,QLD1,119.0
2025-12-31 16:55:00,SA1,-129.0
2025-12-31 16:55:00,TAS1,39.06
2025-12-31 16:55:00,VIC1,-30.16547
2025-12-31 17:00:00,NSW1,69.74951
2025-12-31 17:00:00,QLD1,103.89
2025-12-31 17:00:00,SA1,-99.99999
2025-12-31 17:00:00,TAS1,40.1
2025-12-31 17:05:00,SA1,-80.0
2025-12-31 17:00:00,VIC1,-23.1132
2025-12-31 17:05:00,NSW1,57.3
2025-12-31 17:05:00,QLD1,75.73
2025-12-31 17:05:00,TAS1,39.08
2025-12-31 17:05:00,VIC1,-26.55073
2025-12-31 17:10:00,NSW1,57.02647
2025-12-31 17:10:00,QLD1,103.89
2025-12-31 17:10:00,SA1,-150.85
2025-12-31 17:10:00,TAS1,39.08
2025-12-31 17:10:00,VIC1,-19.99
2025-12-31 17:15:00,NSW1,56.98
2025-12-31 17:15:00,QLD1,103.89
2025-12-31 17:15:00,SA1,-99.99999
2025-12-31 17:15:00,TAS1,39.08
2025-12-31 17:15:00,VIC1,-23.0987
2025-12-31 17:20:00,NSW1,56.68721
2025-12-31 17:20:00,QLD1,93.74
2025-12-31 17:20:00,SA1,-233.82585
2025-12-31 17:20:00,TAS1,39.1
2025-12-31 17:20:00,VIC1,-20.99
2025-12-31 17:25:00,NSW1,57.03048
2025-12-31 17:25:00,QLD1,95.75
2025-12-31 17:25:00,SA1,-80.0
2025-12-31 17:25:00,TAS1,39.1
2025-12-31 17:25:00,VIC1,-15.64
2025-12-31 17:30:00,NSW1,57.08
2025-12-31 17:30:00,VIC1,-15.64
2025-12-31 17:30:00,QLD1,93.95
2025-12-31 17:30:00,SA1,-218.96685
2025-12-31 17:30:00,TAS1,40.02716
2025-12-31 17:35:00,NSW1,44.70246
2025-12-31 17:35:00,QLD1,73.29
2025-12-31 17:35:00,SA1,-48.5
2025-12-31 17:35:00,TAS1,39.1
2025-12-31 17:35:00,VIC1,-20.99
2025-12-31 17:40:00,NSW1,45.48855
2025-12-31 17:40:00,QLD1,75.73
2025-12-31 17:40:00,SA1,-99.99999
2025-12-31 17:40:00,TAS1,39.1
2025-12-31 17:40:00,VIC1,-15.64
2025-12-31 17:45:00,NSW1,43.62926
2025-12-31 17:45:00,QLD1,93.74
2025-12-31 17:45:00,SA1,-99.99999
2025-12-31 17:45:00,TAS1,41.82821
2025-12-31 17:45:00,VIC1,-15.64
2025-12-31 17:50:00,NSW1,57.3
2025-12-31 17:50:00,QLD1,84.8
2025-12-31 17:50:00,SA1,-44.93232
2025-12-31 17:50:00,TAS1,40.1
2025-12-31 17:50:00,VIC1,-15.64
2025-12-31 17:55:00,NSW1,56.99
2025-12-31 17:55:00,QLD1,74.7
2025-12-31 17:55:00,SA1,-31.13619
2025-12-31 18:00:00,QLD1,79.99
2025-12-31 17:55:00,TAS1,40.1
2025-12-31 17:55:00,VIC1,-15.64
2025-12-31 18:00:00,NSW1,57.3
2025-12-31 18:00:00,SA1,-61.58005
2025-12-31 18:00:00,TAS1,40.1
2025-12-31 18:00:00,VIC1,-8.0
2025-12-31 18:05:00,NSW1,50.74482
2025-12-31 18:05:00,QLD1,79.99
2025-12-31 18:05:00,SA1,-51.7906
2025-12-31 18:05:00,TAS1,40.1
2025-12-31 18:05:00,VIC1,-14.03993
2025-12-31 18:10:00,NSW1,48.58607
2025-12-31 18:10:00,QLD1,79.99
2025-12-31 18:10:00,SA1,-223.21937
2025-12-31 18:10:00,TAS1,40.1
2025-12-31 18:10:00,VIC1,-5.73
2025-12-31 18:15:00,NSW1,51.03336
2025-12-31 18:15:00,QLD1,78.83016
2025-12-31 18:15:00,SA1,-20.0
2025-12-31 18:15:00,TAS1,40.1
2025-12-31 18:15:00,VIC1,-7.36
2025-12-31 18:20:00,NSW1,55.25863
2025-12-31 18:20:00,QLD1,73.29
2025-12-31 18:20:00,SA1,-8.67013
2025-12-31 18:20:00,TAS1,40.1
2025-12-31 18:20:00,VIC1,-7.25
2025-12-31 18:25:00,TAS1,40.1
2025-12-31 18:25:00,NSW1,57.08
2025-12-31 18:25:00,QLD1,75.46
2025-12-31 18:25:00,SA1,-7.97
2025-12-31 18:25:00,VIC1,-6.74065
2025-12-31 18:30:00,NSW1,69.34288
2025-12-31 18:30:00,QLD1,79.99
2025-12-31 18:30:00,SA1,-6.99211
2025-12-31 18:30:00,TAS1,40.1
2025-12-31 18:30:00,VIC1,-7.25
2025-12-31 18:35:00,NSW1,68.79949
2025-12-31 18:35:00,QLD1,78.8301
2025-12-31 18:35:00,SA1,-7.76524
2025-12-31 18:35:00,TAS1,40.1
2025-12-31 18:35:00,VIC1,-7.99007
2025-12-31 18:40:00,NSW1,57.3
2025-12-31 18:40:00,QLD1,75.73
2025-12-31 18:40:00,SA1,-7.47759
2025-12-31 18:40:00,TAS1,39.1
2025-12-31 18:40:00,VIC1,-7.25
2025-12-31 18:45:00,NSW1,57.3
2025-12-31 18:45:00,QLD1,65.20287
2025-12-31 18:45:00,SA1,-5.54441
2025-12-31 18:45:00,TAS1,40.1
2025-12-31 18:45:00,VIC1,-5.73
2025-12-31 18:50:00,NSW1,57.3
2025-12-31 18:50:00,QLD1,65.9543
2025-12-31 18:50:00,SA1,-2.6247
2025-12-31 18:55:00,QLD1,73.29
2025-12-31 18:50:00,TAS1,41.82821
2025-12-31 18:50:00,VIC1,-2.7
2025-12-31 18:55:00,NSW1,64.78215
2025-12-31 18:55:00,SA1,-2.61367
2025-12-31 18:55:00,TAS1,39.1
2025-12-31 18:55:00,VIC1,-2.7
2025-12-31 19:00:00,NSW1,66.03134
2025-12-31 19:00:00,QLD1,75.44
2025-12-31 19:00:00,SA1,-1.87892
2025-12-31 19:00:00,TAS1,39.1
2025-12-31 19:00:00,VIC1,-2.7
2025-12-31 19:05:00,NSW1,72.00683
2025-12-31 19:05:00,QLD1,79.99
2025-12-31 19:05:00,SA1,-5.82225
2025-12-31 19:05:00,TAS1,40.1
2025-12-31 19:05:00,VIC1,-2.7
2025-12-31 19:10:00,NSW1,71.27863
2025-12-31 19:10:00,QLD1,79.99
2025-12-31 19:10:00,SA1,-7.69446
2025-12-31 19:10:00,TAS1,40.1
2025-12-31 19:10:00,VIC1,-2.7
2025-12-31 19:15:00,NSW1,68.46922
2025-12-31 19:15:00,QLD1,75.44
2025-12-31 19:15:00,SA1,-2.09995
2025-12-31 19:15:00,TAS1,40.1
2025-12-31 19:15:00,VIC1,-2.7
2025-12-31 19:20:00,NSW1,78.23422
2025-12-31 19:20:00,VIC1,-7.99
2025-12-31 19:20:00,QLD1,86.19
2025-12-31 19:20:00,SA1,-2.09995
2025-12-31 19:20:00,TAS1,40.1
2025-12-31 19:25:00,NSW1,74.44141
2025-12-31 19:25:00,QLD1,79.99
2025-12-31 19:25:00,SA1,-6.01
2025-12-31 19:25:00,TAS1,40.1
2025-12-31 19:25:00,VIC1,-5.77867
2025-12-31 19:30:00,NSW1,80.02
2025-12-31 19:30:00,QLD1,86.00176
2025-12-31 19:30:00,SA1,-5.98373
2025-12-31 19:30:00,TAS1,40.1
2025-12-31 19:30:00,VIC1,-5.73
2025-12-31 19:35:00,NSW1,67.4203
2025-12-31 19:35:00,QLD1,73.29
2025-12-31 19:35:00,SA1,-6.99991
2025-12-31 19:35:00,TAS1,40.1
2025-12-31 19:35:00,VIC1,-7.99
2025-12-31 19:40:00,NSW1,58.52163
2025-12-31 19:40:00,QLD1,64.75
2025-12-31 19:40:00,SA1,-2.09995
2025-12-31 19:40:00,TAS1,40.1
2025-12-31 19:40:00,VIC1,-7.99
2025-12-31 19:45:00,NSW1,75.89197
2025-12-31 19:45:00,QLD1,82.39
2025-12-31 19:45:00,SA1,-6.01
2025-12-31 19:45:00,TAS1,40.1
2025-12-31 19:50:00,SA1,-0.08194
2025-12-31 19:45:00,VIC1,-5.73
2025-12-31 19:50:00,NSW1,71.43402
2025-12-31 19:50:00,QLD1,78.83016
2025-12-31 19:50:00,TAS1,41.1
2025-12-31 19:50:00,VIC1,-2.7
2025-12-31 19:55:00,NSW1,71.83892
2025-12-31 19:55:00,QLD1,78.83016
2025-12-31 19:55:00,SA1,-0.23215
2025-12-31 19:55:00,TAS1,67.1
2025-12-31 19:55:00,VIC1,-2.7
2025-12-31 20:00:00,NSW1,65.61528
2025-12-31 20:00:00,QLD1,71.9
2025-12-31 20:00:00,SA1,-2.73925
2025-12-31 20:00:00,TAS1,66.3121
2025-12-31 20:00:00,VIC1,-2.7
2025-12-31 20:05:00,NSW1,80.01927
2025-12-31 20:05:00,QLD1,86.14
2025-12-31 20:05:00,SA1,-2.77265
2025-12-31 20:05:00,TAS1,66.28487
2025-12-31 20:05:00,VIC1,-2.7
2025-12-31 20:10:00,NSW1,74.34489
2025-12-31 20:10:00,QLD1,79.99
2025-12-31 20:10:00,SA1,-5.83563
2025-12-31 20:10:00,TAS1,63.17667
2025-12-31 20:10:00,VIC1,-5.73
2025-12-31 20:15:00,NSW1,69.0424
2025-12-31 20:15:00,QLD1,73.29
2025-12-31 20:20:00,NSW1,58.78682
2025-12-31 20:15:00,SA1,-2.75246
2025-12-31 20:15:00,TAS1,40.1
2025-12-31 20:15:00,VIC1,-2.7
2025-12-31 20:20:00,QLD1,63.54
2025-12-31 20:20:00,SA1,-5.75013
